name	artist_uri	artist_image	artist_url	artist_popularity	avg_related_artist_pop	followers	genres	num_genres
Populous	spotify:artist:5Uy8Skuxzxf38jMDTndKIU	https://i.scdn.co/image/ab6761610000e5ebb5f4b8feef33d37134ee1155	https://open.spotify.com/artist/5Uy8Skuxzxf38jMDTndKIU	42	31.9	34764	['indie electronica', 'italian electronica', 'latintronica', 'pop electronico', 'puglia indie']	5
Jaden	spotify:artist:0xOeVMOz2fVg5BJY3N6akT	https://i.scdn.co/image/ab6761610000e5eb0376b56af63682d48579fa85	https://open.spotify.com/artist/0xOeVMOz2fVg5BJY3N6akT	69	63.25	1800318	['hip hop', 'pop', 'rap']	3
G-Eazy	spotify:artist:02kJSzxNuaWGqwubyUba0Z	https://i.scdn.co/image/ab6761610000e5ebe818f7ca0d47f038a9aa246a	https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z	75	61.6	5081722	['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']	5
snny	spotify:artist:33QLeK0AvK6Cj5CQ0hp5sa	https://i.scdn.co/image/ab6761610000e5ebdfbd8fbb1b9a8868200fe86f	https://open.spotify.com/artist/33QLeK0AvK6Cj5CQ0hp5sa	28	43.35	8649	[]	0
B.E.R.	spotify:artist:2XPcC8oWTII6sFLJTiyyrd	https://i.scdn.co/image/ab67616d0000b273197293ceff1283da64fc87d3	https://open.spotify.com/artist/2XPcC8oWTII6sFLJTiyyrd	42	39.85	48082	[]	0
Yung Gravy	spotify:artist:2YOYua8FpudSEiB9s88IgQ	https://i.scdn.co/image/ab6761610000e5ebb05a4d655a8d472352f54885	https://open.spotify.com/artist/2YOYua8FpudSEiB9s88IgQ	69	58.1	1280795	['meme rap', 'minnesota hip hop', 'pop rap']	3
Brett Eldredge	spotify:artist:0qSX3s5pJnAlSsgsCne8Cz	https://i.scdn.co/image/ab6761610000e5ebc0ce5e6fa6c5995783bbc429	https://open.spotify.com/artist/0qSX3s5pJnAlSsgsCne8Cz	63	59.5	1388782	['contemporary country', 'country', 'country road', 'modern country rock']	4
Derez De’Shon	spotify:artist:1C5vXvYnmVVTKw4GVCKGzM	https://i.scdn.co/image/ab6761610000e5eb767cc323b48fc32981e4f817	https://open.spotify.com/artist/1C5vXvYnmVVTKw4GVCKGzM	47	47.6	288338	['atl trap', 'houston rap', 'trap']	3
LCD Soundsystem	spotify:artist:066X20Nz7iquqkkCW6Jxy6	https://i.scdn.co/image/ab6761610000e5eb6a0838a408f8c9cf82915ac8	https://open.spotify.com/artist/066X20Nz7iquqkkCW6Jxy6	58	50.55	949025	['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']	11
DJDS	spotify:artist:0orEyXhG0KnPEDVgpctNJI	https://i.scdn.co/image/ab6761610000e5eb1f1fccd59270c6ffc9fa367e	https://open.spotify.com/artist/0orEyXhG0KnPEDVgpctNJI	40	54.55	12911	['la pop']	1
DJ Kay Slay	spotify:artist:1giPduZUUFru23D2icr2A8	https://i.scdn.co/image/ab67616d0000b273e342743f581a12ff58b52763	https://open.spotify.com/artist/1giPduZUUFru23D2icr2A8	42	47.1	45258	['battle rap', 'hardcore hip hop']	2
Maroon 5	spotify:artist:04gDigrS5kc9YWfZHwBETP	https://i.scdn.co/image/ab6761610000e5eb288ac05481cedc5bddb5b11b	https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP	84	72.35	36895419	['pop']	1
Courtney Barnett	spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y	https://i.scdn.co/image/ab6761610000e5ebb4d73d26ad217f047390a6d9	https://open.spotify.com/artist/4OOlG5eBXSkSAAEeKjJb5Y	54	51.35	523801	['australian indie', 'indie pop', 'indie rock', 'melbourne indie']	4
Frank Ocean	spotify:artist:2h93pZq0e7k5yf4dywlkpM	https://i.scdn.co/image/ab6761610000e5ebfbc3faec4a370d8393bee7f1	https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM	81	70.55	9617162	['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']	5
Matthew Dear	spotify:artist:2GLf7iaOOujAem5R87xwto	https://i.scdn.co/image/ab6761610000e5eb9d41b3181364244d63b2b944	https://open.spotify.com/artist/2GLf7iaOOujAem5R87xwto	36	34.5	59601	['alternative dance', 'electronica', 'experimental pop', 'microhouse', 'minimal techno']	5
Mauwe	spotify:artist:2A6ICTUl1UuEUt5sLnWTcR	https://i.scdn.co/image/ab6761610000e5ebb5344cfef4d438ad15d0692e	https://open.spotify.com/artist/2A6ICTUl1UuEUt5sLnWTcR	18	41.65	3019	['indie electropop']	1
Kaskade	spotify:artist:6TQj5BFPooTa08A7pk8AQ1	https://i.scdn.co/image/ab6761610000e5ebc96f32c30b4c236b5b9c40fa	https://open.spotify.com/artist/6TQj5BFPooTa08A7pk8AQ1	65	54.1	888315	['edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']	8
The National	spotify:artist:2cCUtGK9sDU2EoElnk0GNB	https://i.scdn.co/image/ab6761610000e5eb9bdd753a468500e06a864226	https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB	63	50.05	1396394	['indie rock', 'modern rock']	2
Galantis	spotify:artist:4sTQVOfp9vEMCemLw50sbu	https://i.scdn.co/image/ab6761610000e5eb2ca90cb37bf1557d385b9d48	https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu	74	67.1	3244417	['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']	6
Ty Dolla $ign	spotify:artist:7c0XG5cIJTrrAgEC3ULPiq	https://i.scdn.co/image/ab6761610000e5ebd9dde4a54073dbd58fb91c7d	https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq	80	67.05	4276739	['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']	7
VanJess	spotify:artist:0Ek89uaJyo6NfWK22awFvI	https://i.scdn.co/image/ab6761610000e5eb37d7c8f30c3c3ce218cc2ace	https://open.spotify.com/artist/0Ek89uaJyo6NfWK22awFvI	52	51.1	143346	['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b']	5
Paloma Faith	spotify:artist:4fwuXg6XQHfdlOdmw36OHa	https://i.scdn.co/image/ab6761610000e5ebb893cc92ebf5f0542a205eb0	https://open.spotify.com/artist/4fwuXg6XQHfdlOdmw36OHa	70	55.55	1039945	['british soul', 'dance pop', 'neo soul']	3
Saint Mesa	spotify:artist:0e2fMEJlAuBo3iYh118cKI	https://i.scdn.co/image/ab6761610000e5ebc2b4972f24f05fad728e29fc	https://open.spotify.com/artist/0e2fMEJlAuBo3iYh118cKI	43	40.75	16438	['la pop', 'modern alternative rock']	2
Tee Grizzley	spotify:artist:6AUl0ykLLpvTktob97x9hO	https://i.scdn.co/image/ab6761610000e5ebdd7c31746f90d2c9a9ae403c	https://open.spotify.com/artist/6AUl0ykLLpvTktob97x9hO	67	61.35	2921393	['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	7
Yelawolf	spotify:artist:68DWke2VjdDmA75aJX5C57	https://i.scdn.co/image/ab6761610000e5eb83ab349174190711362134da	https://open.spotify.com/artist/68DWke2VjdDmA75aJX5C57	65	55.85	2026471	['alabama rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']	5
Dark Honey	spotify:artist:6vmZuC1pi7bp3dWyyy9oVd	https://i.scdn.co/image/ab6761610000e5eb47bc0fe3415ecdb967b9c789	https://open.spotify.com/artist/6vmZuC1pi7bp3dWyyy9oVd	6	18.3	1965	['albany ny indie']	1
Lil Pump	spotify:artist:3wyVrVrFCkukjdVIdirGVY	https://i.scdn.co/image/ab6761610000e5eb726e109c49131b6ed60ae8a0	https://open.spotify.com/artist/3wyVrVrFCkukjdVIdirGVY	66	60.75	7996894	['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']	5
Eden Prince	spotify:artist:31Eea8xaK1xAMyJy2iWE0z	https://i.scdn.co/image/ab6761610000e5ebc9851d7c862adcde16a1a7e6	https://open.spotify.com/artist/31Eea8xaK1xAMyJy2iWE0z	53	49.5	16673	['dance pop', 'deep groove house', 'house', 'pop dance', 'uk dance']	5
Jason Derulo	spotify:artist:07YZf4WDAMNwqr4jfgOZ8y	https://i.scdn.co/image/ab6761610000e5eb654972693e0efed3f3f4d090	https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y	79	66.5	11292929	['dance pop', 'pop', 'pop rap', 'post-teen pop']	4
Captain Cuts	spotify:artist:0rlKkLkpsCnJbZethGBfAk	https://i.scdn.co/image/ab6761610000e5eb281b9562cd02ccc8526f6fba	https://open.spotify.com/artist/0rlKkLkpsCnJbZethGBfAk	55	53.5	13299	['pop edm']	1
Kim Petras	spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J	https://i.scdn.co/image/ab6761610000e5ebde21e30a92eb746118a5eea7	https://open.spotify.com/artist/3Xt3RrJMFv5SZkCfUE8C1J	66	53.4	761598	['art pop', 'dance pop', 'electropop', 'escape room', 'pop', 'post-teen pop', 'transpop']	7
Rae Sremmurd	spotify:artist:7iZtZyCzp3LItcw1wtPI3D	https://i.scdn.co/image/ab6761610000e5eb209b540fb909a4e61c3ffa01	https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D	72	68.55	6905071	['hip hop', 'melodic rap', 'mississippi hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']	8
Jazmine Sullivan	spotify:artist:7gSjFKpVmDgC2MMsnN8CYq	https://i.scdn.co/image/ab6761610000e5ebe85d25b9286d6815ddb0d82a	https://open.spotify.com/artist/7gSjFKpVmDgC2MMsnN8CYq	63	52.7	1714169	['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']	9
The War On Drugs	spotify:artist:6g0mn3tzAds6aVeUYRsryU	https://i.scdn.co/image/ab6761610000e5eb83f61af212a62cc7fcbc1ae7	https://open.spotify.com/artist/6g0mn3tzAds6aVeUYRsryU	59	51.2	827468	['indie rock', 'philly indie']	2
The Weeknd	spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ	https://i.scdn.co/image/ab6761610000e5eb2f71b65ef483ed75a8b40437	https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ	91	75.95	46387563	['canadian contemporary r&b', 'canadian pop', 'pop']	3
A$AP Twelvyy	spotify:artist:0tPjSrb43a58uznKru1k2P	https://i.scdn.co/image/ab6761610000e5eb0e1d2b93c7171c871f79f163	https://open.spotify.com/artist/0tPjSrb43a58uznKru1k2P	54	50.9	284067	['underground hip hop']	1
Hazers	spotify:artist:5X9N1eM5gI3riDXDdk4GPC	https://i.scdn.co/image/ab6761610000e5eb14aded965274b6cda17fc1ee	https://open.spotify.com/artist/5X9N1eM5gI3riDXDdk4GPC	35	45.8	2253	['uk dance']	1
Juicy J	spotify:artist:5gCRApTajqwbnHHPbr2Fpi	https://i.scdn.co/image/ab6761610000e5eb116fc50265ef72d7e66723a5	https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi	73	57.15	2867989	['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	9
Brandon Ray	spotify:artist:7uOj7ISCtmaA0BctMszzAw	https://i.scdn.co/image/ab6761610000e5eba173b28bcefc6ff51cfb0cb3	https://open.spotify.com/artist/7uOj7ISCtmaA0BctMszzAw	40	35.0	10761	['contemporary country', 'country pop', 'heartland rock']	3
NF	spotify:artist:6fOMl44jA4Sp5b9PpYCkzz	https://i.scdn.co/image/ab6761610000e5eb2ddbc93688aa74431df384ea	https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz	78	58.2	7188726	['hip hop', 'pop rap', 'rap']	3
Starrah	spotify:artist:6DpWtzfwV8fcwP6fXckDVu	https://i.scdn.co/image/ab6761610000e5ebc46dce23b063a36a955aa8f6	https://open.spotify.com/artist/6DpWtzfwV8fcwP6fXckDVu	45	52.55	20846	['hyperpop francais']	1
Ugly God	spotify:artist:3Fdm9TFJQCLmC3AWMuGExi	https://i.scdn.co/image/ab6761610000e5eb19a0dba6f32ab6d42cefbe5f	https://open.spotify.com/artist/3Fdm9TFJQCLmC3AWMuGExi	52	56.6	2030726	['meme rap', 'trap', 'underground hip hop', 'vapor trap']	4
Alex Sensation	spotify:artist:0OROVBEZCocg0FcgJpyBse	https://i.scdn.co/image/ab6761610000e5eb82e1d726d26d83643e0d2455	https://open.spotify.com/artist/0OROVBEZCocg0FcgJpyBse	59	25.8	162125	['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']	5
Cassie	spotify:artist:27FGXRNruFoOdf1vP8dqcH	https://i.scdn.co/image/ab6761610000e5eb6f5af779b97c9e52d74d3743	https://open.spotify.com/artist/27FGXRNruFoOdf1vP8dqcH	61	52.8	1291412	['dance pop', 'hip pop', 'r&b', 'urban contemporary']	4
Jaira Burns	spotify:artist:0tRFWXqKBBQcu5oFVOgVzX	https://i.scdn.co/image/ab6761610000e5ebb00e3506ebd41e147f26a6d5	https://open.spotify.com/artist/0tRFWXqKBBQcu5oFVOgVzX	59	53.05	345253	['alt z', 'electropop', 'indie poptimism', 'pop']	4
Hillsong Young & Free	spotify:artist:7m4gF38CPATtHrk5HS42WZ	https://i.scdn.co/image/ab6761610000e5ebfd35859df3a7252c67d040f9	https://open.spotify.com/artist/7m4gF38CPATtHrk5HS42WZ	61	59.1	1079597	['ccm', 'christian music', 'world worship', 'worship']	4
French Montana	spotify:artist:6vXTefBL93Dj5IqAWq6OTv	https://i.scdn.co/image/ab6761610000e5eb4817f2b6ca81e55e2c1f79d9	https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv	76	61.45	4543159	['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']	6
Phoebe Ryan	spotify:artist:4N874uPqBka1QiCvnCVOtr	https://i.scdn.co/image/ab6761610000e5eb9960e44634b4a3b6c8f9d83e	https://open.spotify.com/artist/4N874uPqBka1QiCvnCVOtr	55	52.0	333484	['alt z', 'electropop', 'indie electropop', 'indie poptimism']	4
Jack Johnson	spotify:artist:3GBPw9NK25X1Wt2OUvOwY3	https://i.scdn.co/image/ab6761610000e5eb9555a0b3231117c8cde1fca7	https://open.spotify.com/artist/3GBPw9NK25X1Wt2OUvOwY3	74	54.95	3410712	['neo mellow']	1
Le Youth	spotify:artist:1Zz6NBe8UIZjm88TvehFtx	https://i.scdn.co/image/ab6761610000e5ebba58fbd4ad7f17820c3a4cbf	https://open.spotify.com/artist/1Zz6NBe8UIZjm88TvehFtx	57	49.1	86916	['edm', 'house', 'nu disco', 'pop dance', 'tropical house', 'vapor soul']	6
tyler Put it On	spotify:artist:5Ug8RBmFZEGAyJiepGMF0V	https://i.scdn.co/image/ab6761610000e5eb1ed4a13e96981b629f5de820	https://open.spotify.com/artist/5Ug8RBmFZEGAyJiepGMF0V	4	28.15	102	[]	0
King Henry	spotify:artist:4IbUky1dWqlyVlMMTJXPI5	https://i.scdn.co/image/ab6761610000e5ebedd88aec76821d802796e28d	https://open.spotify.com/artist/4IbUky1dWqlyVlMMTJXPI5	47	49.05	14543	['la pop']	1
GrizzRivers	spotify:artist:08NI8Qflyc0BafvkXVzjsn	https://i.scdn.co/image/ab67616d0000b27368f0efc2a97cb97f4e88fd34	https://open.spotify.com/artist/08NI8Qflyc0BafvkXVzjsn	3	7.6	307	[]	0
NSTASIA	spotify:artist:2BBgFkNBBMln3m2G2Bm2bt	https://i.scdn.co/image/ab6761610000e5ebf2829cb16a16ea506f2f4178	https://open.spotify.com/artist/2BBgFkNBBMln3m2G2Bm2bt	46	46.55	17231	['alternative r&b']	1
CVBZ	spotify:artist:0pt7PX4Hftlg8mV1ySU84Q	https://i.scdn.co/image/ab6761610000e5eb77e0931f7e53b9ec6ed2a7af	https://open.spotify.com/artist/0pt7PX4Hftlg8mV1ySU84Q	55	53.85	71286	['electropop', 'pop dance', 'pop edm', 'tropical house']	4
Trippie Redd	spotify:artist:6Xgp2XMz1fhVYe7i6yNAax	https://i.scdn.co/image/ab6761610000e5eb32f8f4df5e7b05a7e4d170ca	https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax	81	68.55	7726408	['melodic rap', 'rap', 'trap']	3
Magic & Bird	spotify:artist:3Sv0RnybkUFxZfPJJlSV2x	https://i.scdn.co/image/ab6761610000e5eb11d63be9252df2888515cb96	https://open.spotify.com/artist/3Sv0RnybkUFxZfPJJlSV2x	35	39.9	18992	['christian trap']	1
Chappell Roan	spotify:artist:7GlBOeep6PqTfFi59PTUUN	https://i.scdn.co/image/ab6761610000e5eb72232010b22100046f9b3d3c	https://open.spotify.com/artist/7GlBOeep6PqTfFi59PTUUN	47	45.6	34489	['indie electropop', 'indie pop', 'springfield mo indie']	3
Winona Forever	spotify:artist:3ZwhWiGw3XTJThOjEmuFAT	https://i.scdn.co/image/ab6761610000e5eb8ccf22f2b2b901a0b9195bce	https://open.spotify.com/artist/3ZwhWiGw3XTJThOjEmuFAT	30	38.05	16859	['indie garage rock']	1
Glen Campbell	spotify:artist:59hLmB5DrdihCYtNeFeW1U	https://i.scdn.co/image/ab6761610000e5eb64f0f928da3d4ff7746a2df1	https://open.spotify.com/artist/59hLmB5DrdihCYtNeFeW1U	60	50.75	365902	['adult standards', 'arkansas country', 'brill building pop', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'nashville sound', 'soft rock']	9
Farruko	spotify:artist:329e4yvIujISKGKz1BZZbO	https://i.scdn.co/image/ab6761610000e5eb53029f0f3a0a4b216b9f5df7	https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO	84	69.1	13348228	['latin', 'latin hip hop', 'reggaeton', 'trap latino']	4
BAD CHILD	spotify:artist:7ayksoJ16I0E4Riftzvfaz	https://i.scdn.co/image/365d3e280d48129b41ef91406de38c0c552bb9be	https://open.spotify.com/artist/7ayksoJ16I0E4Riftzvfaz	37	43.8	12468	[]	0
Lil Xan	spotify:artist:3EXdLajEO02ziZ90P90bSW	https://i.scdn.co/image/ab6761610000e5eb8fe03caab903761dd757714a	https://open.spotify.com/artist/3EXdLajEO02ziZ90P90bSW	59	51.55	2238732	['emo rap', 'underground hip hop']	2
Raiku	spotify:artist:13QcxDz0ogQMkuBVyLKUow	None	https://open.spotify.com/artist/13QcxDz0ogQMkuBVyLKUow	0	None	58	[]	0
Million Miles	spotify:artist:3exZi47Gf3ZlXjKbvLp5Wm	https://i.scdn.co/image/ab6761610000e5eb454417988613fca8f2f0e1fe	https://open.spotify.com/artist/3exZi47Gf3ZlXjKbvLp5Wm	31	24.1	6802	[]	0
Don Williams	spotify:artist:4Ti0EKl2PVEms2NRMVGqNe	https://i.scdn.co/image/ab6761610000e5eb196b848b62af7dddaf2b24c2	https://open.spotify.com/artist/4Ti0EKl2PVEms2NRMVGqNe	57	47.95	545026	['country', 'country rock']	2
LANCO	spotify:artist:2lRH2dgU5Kk4Bc5phmII4T	https://i.scdn.co/image/ab6761610000e5ebc6aaea45be7a23542c0df8bc	https://open.spotify.com/artist/2lRH2dgU5Kk4Bc5phmII4T	54	49.6	372304	['contemporary country']	1
Nicky D's	spotify:artist:0hg7f8uBuc9xVn9y7xjsNC	https://i.scdn.co/image/ab6761610000e5eb2b32268e3b6530c09bda6bc9	https://open.spotify.com/artist/0hg7f8uBuc9xVn9y7xjsNC	6	7.1	463	[]	0
Our Last Night	spotify:artist:00YTqRClk82aMchQQpYMd5	https://i.scdn.co/image/ab6761610000e5eb5a8338e9c8489684a7085cf7	https://open.spotify.com/artist/00YTqRClk82aMchQQpYMd5	64	54.4	941780	['metalcore', 'modern rock', 'screamo']	3
Gianluca Vacchi	spotify:artist:26XxGE8hLV1t9IYa8872lQ	https://i.scdn.co/image/ab6761610000e5eb18bc4b1f757815a36a324647	https://open.spotify.com/artist/26XxGE8hLV1t9IYa8872lQ	48	60.4	258974	[]	0
Sam Smith	spotify:artist:2wY79sveU1sp5g7SokKOiI	https://i.scdn.co/image/ab6761610000e5eb7f9cb6cb3ac6f8a055153ced	https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI	81	70.65	19714771	['dance pop', 'pop', 'uk pop']	3
Gabbie Hanna	spotify:artist:4WmAQDrrYtyygkRlm6VTtB	https://i.scdn.co/image/ab6761610000e5eb3a9347a8806ceaa089155601	https://open.spotify.com/artist/4WmAQDrrYtyygkRlm6VTtB	47	53.5	396486	['alt z', 'pop', 'social media pop']	3
The Belonging Co	spotify:artist:1XnyRY1hSHsZxiIEX8Nzl5	https://i.scdn.co/image/ab6761610000e5eba34f3414029eaf7d5668c774	https://open.spotify.com/artist/1XnyRY1hSHsZxiIEX8Nzl5	52	45.8	68751	['anthem worship', 'ccm', 'christian pop', 'world worship']	4
ODESZA	spotify:artist:21mKp7DqtSNHhCAU2ugvUw	https://i.scdn.co/image/ab6761610000e5eb1b00f0413d659ee91b505f70	https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw	68	55.2	1403173	['chillwave', 'ninja']	2
ZAYN	spotify:artist:5ZsFI1h6hIdQRw2ti0hz81	https://i.scdn.co/image/ab6761610000e5eb9fbf7133dfc04d4cd44ccd36	https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81	75	72.2	20518075	['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']	5
Tove Lo	spotify:artist:4NHQUGzhtTLFvgF5SZesLK	https://i.scdn.co/image/ab6761610000e5ebf43f1646fe2bffb471b25e17	https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK	74	63.35	3050570	['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']	7
Blake Shelton	spotify:artist:1UTPBmNbXNTittyMJrNkvw	https://i.scdn.co/image/ab6761610000e5eb2a4a5dc761b33ba726404539	https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw	70	63.25	6514807	['contemporary country', 'country', 'country road', 'oklahoma country']	4
Hailee Steinfeld	spotify:artist:5p7f24Rk5HkUZsaS3BLG5F	https://i.scdn.co/image/ab6761610000e5eb3b575926851ffbfc337e271b	https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F	70	67.25	7835216	['dance pop', 'pop', 'post-teen pop']	3
St. Vincent	spotify:artist:7bcbShaqKdcyjnmv4Ix8j6	https://i.scdn.co/image/ab6761610000e5eb7cc26e31b27189be2b179fee	https://open.spotify.com/artist/7bcbShaqKdcyjnmv4Ix8j6	62	50.25	764716	['art pop', 'electropop', 'etherpop', 'indie pop', 'metropopolis']	5
Kelly Clarkson	spotify:artist:3BmGtnKgCSGYIUhmivXKWX	https://i.scdn.co/image/ab6761610000e5eb118cd1f3261f08d957105996	https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX	72	59.55	8898480	['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']	5
Kane Brown	spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE	https://i.scdn.co/image/ab6761610000e5eb7b537f0f6edbd13e3a1cdafe	https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE	73	62.0	4169219	['black americana', 'contemporary country', 'country', 'country road']	4
U2	spotify:artist:51Blml2LZPmy7TTiAg47vQ	https://i.scdn.co/image/ab6761610000e5eb76d4c3c24368281c4dea2f41	https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ	76	64.6	9899761	['irish rock', 'permanent wave', 'rock']	3
Above & Beyond	spotify:artist:10gzBoINW3cLJfZUka8Zoe	https://i.scdn.co/image/ab6761610000e5eb2a538d1a36a271885510d98a	https://open.spotify.com/artist/10gzBoINW3cLJfZUka8Zoe	61	44.5	719042	['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']	6
Bryce Vine	spotify:artist:1ShZZUjkbXCjhwrb18BA8I	https://i.scdn.co/image/ab6761610000e5ebc4a36d9de2266d22a142a362	https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I	66	56.1	458312	['electropop', 'pop', 'pop rap']	3
Yandel	spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD	https://i.scdn.co/image/ab6761610000e5ebdd4a7546a655a097dc1b9d04	https://open.spotify.com/artist/0eHQ9o50hj6ZDNBt6Ys1sD	73	68.15	5979719	['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']	5
ILOVEMAKONNEN	spotify:artist:3aGFCoR8xGN6DKwvdzeSja	https://i.scdn.co/image/ab6761610000e5ebd89dc215c1dbf1d5cc8d6f02	https://open.spotify.com/artist/3aGFCoR8xGN6DKwvdzeSja	58	59.25	352216	['atl hip hop', 'lgbtq+ hip hop', 'trap', 'underground hip hop']	4
Gary Clark Jr.	spotify:artist:01aC2ikO4Xgb2LUpf9JfKp	https://i.scdn.co/image/ab6761610000e5eb67334ba9961cca317b7aadf2	https://open.spotify.com/artist/01aC2ikO4Xgb2LUpf9JfKp	58	46.9	827668	['blues rock', 'electric blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']	6
SZA	spotify:artist:7tYKF4w9nC0nq9CsPZTHyP	https://i.scdn.co/image/ab6761610000e5eb529f2198b3e9e77c0d5a665b	https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP	82	66.5	7991431	['pop', 'r&b']	2
John K	spotify:artist:73eAAfRkS2Vi4hx68oTJJE	https://i.scdn.co/image/ab6761610000e5eb9cafdd9bb4a69288e3834cbc	https://open.spotify.com/artist/73eAAfRkS2Vi4hx68oTJJE	63	60.3	198105	['alt z', 'dance pop', 'electropop', 'pop', 'tropical house']	5
Lao Ra	spotify:artist:5GDuUaYx3PW3Wa64KxAAAO	https://i.scdn.co/image/ab6761610000e5eb1fa4c9eaefb55bdde39097db	https://open.spotify.com/artist/5GDuUaYx3PW3Wa64KxAAAO	35	40.75	9290	['colombian indie']	1
Nina Nesbitt	spotify:artist:7AzjETXRUKNRSJHMW9GIqd	https://i.scdn.co/image/ab6761610000e5ebc67042c57bc3df7d86e1cefc	https://open.spotify.com/artist/7AzjETXRUKNRSJHMW9GIqd	59	54.05	313607	['alt z', 'dance pop', 'electropop', 'indie poptimism', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']	10
Belle Mt.	spotify:artist:6DewGkgNz0j4pO3T2ZMUHS	https://i.scdn.co/image/ab6761610000e5eb4d67148b33a330a5e8b784b6	https://open.spotify.com/artist/6DewGkgNz0j4pO3T2ZMUHS	40	47.5	24107	['indie anthem-folk']	1
OVYD	spotify:artist:6KZvKpzv6XoKATNgLa2YWY	https://i.scdn.co/image/ab6761610000e5ebdc6b3ef2431558997cd0d627	https://open.spotify.com/artist/6KZvKpzv6XoKATNgLa2YWY	21	8.35	136	[]	0
Dropout	spotify:artist:4i3rHxf0hIOVLaXsvSaaRP	https://i.scdn.co/image/ab6761610000e5ebfe567dacfd36c4b81586f238	https://open.spotify.com/artist/4i3rHxf0hIOVLaXsvSaaRP	32	42.1	11813	['pop edm']	1
Kevin Gates	spotify:artist:1gPhS1zisyXr5dHTYZyiMe	https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3	https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe	75	60.4	5151877	['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']	5
